Complex,logFC,AveExpr,t,P.Value,adj.P.Val,B,Lineage
mSin3A/HDAC,-0.03571606058384243,0.30224111428184264,-2.8553176125423154,0.004382581546757168,0.01852652133108673,-2.4315804558334433,Endometrial Carcinoma
ncBAF (non-canonical BAF / bBAF),-0.037403896534841885,0.35936621971996374,-1.9132075368710972,0.05598865561759821,0.10031300798153013,-4.604485572958008,Endometrial Carcinoma
Lineage,NA,NA,NA,NA,NA,NA,Esophageal Squamous Cell Carcinoma
ACF,-0.03103920395851501,0.2940597214083108,-0.8849860729026504,0.3763633459360274,0.5394541291749726,-5.931759526089968,Esophageal Squamous Cell Carcinoma
ATAC,-0.019875536279038677,0.2862401943992777,-0.7514820959349008,0.4525281369922265,0.6277003190537336,-6.037494828959094,Esophageal Squamous Cell Carcinoma
BAF (canonical/cBAF),2.7085894248704006e-5,0.28103164933152663,0.001634800488768013,0.9986959237616337,0.9986959237616337,-6.310906973601425,Esophageal Squamous Cell Carcinoma
BCOR complex,-0.018912018448119173,0.07688398925835595,-1.5929631057010558,0.1114643064557787,0.24291427821244493,-5.083524318938022,Esophageal Squamous Cell Carcinoma
BRCA1-A,0.010706983864684005,0.23973389480036114,0.4747001412784559,0.6350977692395039,0.7186632651920701,-6.201791242183305,Esophageal Squamous Cell Carcinoma
CAF-1,0.013612014670813919,0.9690249844625101,1.3136567378804744,0.18924380888355075,0.3163446922982326,-5.475876707268405,Esophageal Squamous Cell Carcinoma
CHRAC,-0.06755296199712636,0.26206692106594376,-2.3930845600259842,0.016879291903419892,0.2419365172823518,-3.545127630072379,Esophageal Squamous Cell Carcinoma
DAXX-ATRX,-0.11097571427151291,0.25018074947967495,-2.620998394773309,0.00889181058430169,0.19117392756248636,-2.995046386533502,Esophageal Squamous Cell Carcinoma
DNMT1-UHRF1,-0.025365572705838984,0.7253934436802176,-0.5474806992569808,0.5841629182195109,0.6788920400929451,-6.16577204664541,Esophageal Squamous Cell Carcinoma
Elongator,0.06824492720913301,0.7476231388617897,1.820339907998786,0.06898704001477621,0.24291427821244493,-4.708727866274444,Esophageal Squamous Cell Carcinoma
FACT,-0.01206038487305413,0.9846571827461597,-1.7505890956481884,0.08030377247652463,0.24291427821244493,-4.8289803496717925,Esophageal Squamous Cell Carcinoma
G9a/GLP,-0.00873594298422812,0.1813339326617885,-0.26222578037567373,0.7931979488123849,0.8318905316812818,-6.277608789318473,Esophageal Squamous Cell Carcinoma
HAT1 complex,0.019633962596390095,0.5070069141011739,1.1835470181726295,0.23685575060909486,0.37721471393300293,-5.63298860081537,Esophageal Squamous Cell Carcinoma
HBO1,-0.028750251946476513,0.1272006936982836,-1.8888894591664493,0.059177339000264166,0.24291427821244493,-4.585998556409956,Esophageal Squamous Cell Carcinoma
HIRA,-0.048845073904814774,0.42351438993766954,-1.6208137330085934,0.10535278544277783,0.24291427821244493,-5.0402860604539805,Esophageal Squamous Cell Carcinoma
INO80,-0.0506624006300934,0.6562516235772355,-2.093033263015863,0.036581668488852935,0.24291427821244493,-4.1938375967906865,Esophageal Squamous Cell Carcinoma
LSD1-CoREST,-0.03307348026961786,0.15410883043179746,-1.6931311550357746,0.09072214003013825,0.24291427821244493,-4.924531635687132,Esophageal Squamous Cell Carcinoma
MLL1/MLL2 (KMT2A/KMT2B),-0.03498676226661768,0.4921214235772354,-1.3977004548997078,0.16249328819369405,0.3037917996664715,-5.365717318562857,Esophageal Squamous Cell Carcinoma
MLL3/MLL4 (KMT2C/KMT2D),-0.029436788595711017,0.3775775624299912,-1.329371050057728,0.1840094802541874,0.3163446922982326,-5.455796599961226,Esophageal Squamous Cell Carcinoma
MOZ/MORF,-0.05275145354684583,0.1292105213351399,-2.9274534788419304,0.0034899552080651522,0.15006807394680155,-2.177690313910573,Esophageal Squamous Cell Carcinoma
MSL,-0.03470693149263867,0.3698017822041551,-1.9223544170044866,0.05482690668329702,0.24291427821244493,-4.524447527255274,Esophageal Squamous Cell Carcinoma
Menin-MLL,-0.04343841968336637,0.532817426829269,-1.5929388064153,0.1114698260128098,0.24291427821244493,-5.083561798997795,Esophageal Squamous Cell Carcinoma
NSL,-0.01815207728233328,0.690279032429991,-1.450180140597879,0.147301835962156,0.2879081339260322,-5.293479686463391,Esophageal Squamous Cell Carcinoma
NURF,-0.012998647831007381,0.430541240740741,-0.6157461803189581,0.5381932528836049,0.6428419409443058,-6.127328433250989,Esophageal Squamous Cell Carcinoma
NoRC,-0.05479349497404727,0.2806835276856367,-1.6228055319407069,0.10492611069569666,0.24291427821244493,-5.037165205555583,Esophageal Squamous Cell Carcinoma
NuA4/TIP60,0.006978329505917458,0.7442379977416442,0.39499228944949255,0.6929274424373614,0.7639969237129882,-6.235356343519143,Esophageal Squamous Cell Carcinoma
NuRD (Mi-2/NuRD),-0.023763222398041337,0.23344356913279152,-2.203669286189101,0.027760383827087523,0.24291427821244493,-3.9646455379018026,Esophageal Squamous Cell Carcinoma
PBAF,0.04521470250877402,0.3440632730803972,1.7820734394506954,0.07502130940899382,0.24291427821244493,-4.775278604714475,Esophageal Squamous Cell Carcinoma
PCAF complex,0.014194334960226962,0.4083963325654916,0.6289812711346936,0.5294958254351178,0.6428419409443058,-6.119353267998903,Esophageal Squamous Cell Carcinoma
PR-DUB,-0.042084983910636906,0.19108004058717235,-1.8844002515463771,0.05978225613198757,0.24291427821244493,-4.594174078041163,Esophageal Squamous Cell Carcinoma
PRC1 (canonical and variant PCGF complexes),-0.012120730250812553,0.0774263117434509,-1.730352772956844,0.08385607648540282,0.24291427821244493,-4.862994503414422,Esophageal Squamous Cell Carcinoma
PRC2,-0.02983095576691622,0.2068612206504066,-2.050702999077933,0.04053945521119436,0.24291427821244493,-4.278432232777494,Esophageal Squamous Cell Carcinoma
Piccolo NuA4,0.04811172190715919,0.7310030581752486,1.498958422352526,0.13417994293130014,0.27474940695456695,-5.22395956841601,Esophageal Squamous Cell Carcinoma
RSF,-0.05101881426494204,0.25863721200632345,-1.5862290379843134,0.11298338521509067,0.24291427821244493,-5.093867144086069,Esophageal Squamous Cell Carcinoma
SAGA,0.01779391190139462,0.3105263303613374,0.7190781181911484,0.4722500947289655,0.6345860647920474,-6.060559922162359,Esophageal Squamous Cell Carcinoma
SET1C/COMPASS,0.016613120304284697,0.589783839656728,0.6621710960496259,0.5080044345330428,0.6424761966153187,-6.098608503625203,Esophageal Squamous Cell Carcinoma
SETDB1-ATF7IP/KAP1,0.047378536948397304,0.2953410291228548,1.3076361011420057,0.1912781860407918,0.3163446922982326,-5.483506932656401,Esophageal Squamous Cell Carcinoma
SRCAP,-0.0133230894360788,0.8039866308943082,-0.6918398611468195,0.4891882769093747,0.6374271487000943,-6.079162503787093,Esophageal Squamous Cell Carcinoma
STAGA/TFTC,-0.0046450284429879135,0.252413731020777,-0.3158826821315723,0.7521532638830386,0.8085647586742665,-6.262587737213456,Esophageal Squamous Cell Carcinoma
SUV39H1/2-HP1,0.024737717601261377,0.10173277260252934,2.1905601433044564,0.02869917535248659,0.24291427821244493,-3.992413011478151,Esophageal Squamous Cell Carcinoma
WICH / B-WICH,-0.03737198514084533,0.3771652369105695,-0.8968059753486549,0.3700245666986607,0.5394541291749726,-5.921568007295421,Esophageal Squamous Cell Carcinoma
mSin3A/HDAC,-0.0025090329618911297,0.30224111428184264,-0.18643590433213272,0.8521383374428715,0.8724273454772254,-6.294075605474886,Esophageal Squamous Cell Carcinoma
ncBAF (non-canonical BAF / bBAF),0.020730839440768006,0.35936621971996374,0.9855858001539466,0.3245596394930108,0.4984308749356952,-5.840704451743488,Esophageal Squamous Cell Carcinoma
Lineage,NA,NA,NA,NA,NA,NA,Esophagogastric Adenocarcinoma
ACF,0.03589269403538727,0.2940597214083108,1.3731672731726157,0.16998857409471574,0.3654754343036388,-5.672038977069305,Esophagogastric Adenocarcinoma
ATAC,0.04014471507461978,0.2862401943992777,2.0366654129557213,0.04192983610626987,0.2003314391744005,-4.563590821469969,Esophagogastric Adenocarcinoma
BAF (canonical/cBAF),0.01789473417473637,0.28103164933152663,1.4492334770589004,0.14756590009459297,0.3400632902481287,-5.566751701707395,Esophagogastric Adenocarcinoma
BCOR complex,-0.013105145874541969,0.07688398925835595,-1.4811574243934946,0.13885952346147418,0.3400632902481287,-5.520880089981777,Esophagogastric Adenocarcinoma
BRCA1-A,-0.0013989140243405305,0.23973389480036114,-0.0832213511846095,0.9336911313340135,0.9701497917280085,-6.594285690326223,Esophagogastric Adenocarcinoma
CAF-1,0.00930074767894338,0.9690249844625101,1.204394816188763,0.2287038002863748,0.4470119732870053,-5.885446877936637,Esophagogastric Adenocarcinoma
CHRAC,-0.008482255635337888,0.26206692106594376,-0.40319629368962584,0.6868845304881968,0.8438867088854989,-6.517817631797214,Esophagogastric Adenocarcinoma
DAXX-ATRX,-0.08475201709874873,0.25018074947967495,-2.6858414698066424,0.007346938649933311,0.2003314391744005,-3.0653586172498604,Esophagogastric Adenocarcinoma
DNMT1-UHRF1,-0.012082372882261964,0.7253934436802176,-0.3499193037229436,0.7264682533060727,0.8677259692266979,-6.537529699481768,Esophagogastric Adenocarcinoma
Elongator,-0.04929742881525786,0.7476231388617897,-1.7644034974015952,0.07794989634141054,0.2556142876540454,-5.070326811416743,Esophagogastric Adenocarcinoma
FACT,-0.012004431539721049,0.9846571827461597,-2.3380628251453164,0.019567796169491638,0.2003314391744005,-3.918686831864656,Esophagogastric Adenocarcinoma
G9a/GLP,-0.014972667988659092,0.1813339326617885,-0.6030541576029004,0.5466007024235584,0.7320155087498024,-6.4190287074207415,Esophagogastric Adenocarcinoma
HAT1 complex,0.023477822202081097,0.5070069141011739,1.8990084252893011,0.057832606102125345,0.24868020623913897,-4.828809613991637,Esophagogastric Adenocarcinoma
HBO1,-0.016330494485500918,0.1272006936982836,-1.4396461142862813,0.15026052359801037,0.3400632902481287,-5.580333440849495,Esophagogastric Adenocarcinoma
HIRA,0.0213954829220144,0.42351438993766954,0.9526337333820958,0.3409912319127034,0.5865049188898499,-6.151977040001322,Esophagogastric Adenocarcinoma
INO80,-0.015777249857735726,0.6562516235772355,-0.874607494749755,0.38198414690586235,0.6317430121904646,-6.221974180959328,Esophagogastric Adenocarcinoma
LSD1-CoREST,0.025378181541764064,0.15410883043179746,1.7432622648263552,0.08157559163923049,0.2556142876540454,-5.10665690250879,Esophagogastric Adenocarcinoma
MLL1/MLL2 (KMT2A/KMT2B),0.00122659781468313,0.4921214235772354,0.065751257778459,0.9475881686645665,0.9701497917280085,-6.595564450740658,Esophagogastric Adenocarcinoma
MLL3/MLL4 (KMT2C/KMT2D),0.028076770440874317,0.3775775624299912,1.7013531322142497,0.0891677747630391,0.2556142876540454,-5.177388343405331,Esophagogastric Adenocarcinoma
MOZ/MORF,-2.9726118830926667e-4,0.1292105213351399,-0.0221352946188129,0.9823441666423456,0.9823441666423456,-6.597447912332419,Esophagogastric Adenocarcinoma
MSL,-0.029449679094264606,0.3698017822041551,-2.188715603255771,0.02883346159410841,0.2003314391744005,-4.249253060665675,Esophagogastric Adenocarcinoma
Menin-MLL,-0.004525054602065603,0.532817426829269,-0.22265908776530643,0.8238434206048695,0.9132554203985006,-6.57332960329184,Esophagogastric Adenocarcinoma
NSL,0.01137853645750379,0.690279032429991,1.2197576561752417,0.22282599213884877,0.4470119732870053,-5.867173727966037,Esophagogastric Adenocarcinoma
NURF,0.017240822331594106,0.430541240740741,1.0958548929479277,0.27338933807800253,0.4898225640564212,-6.0079664898389575,Esophagogastric Adenocarcinoma
NoRC,0.04330550205644058,0.2806835276856367,1.7209651693448347,0.0855467740047376,0.2556142876540454,-5.14450150313972,Esophagogastric Adenocarcinoma
NuA4/TIP60,-0.003931654803026065,0.7442379977416442,-0.2986097965226103,0.765295872109125,0.8893979054241181,-6.553878033730197,Esophagogastric Adenocarcinoma
NuRD (Mi-2/NuRD),0.005414771349926303,0.23344356913279152,0.6737716515122681,0.5006022601559603,0.7320155087498024,-6.374680224138098,Esophagogastric Adenocarcinoma
PBAF,0.011067542358367459,0.3440632730803972,0.585313631163506,0.5584605007488299,0.7320155087498024,-6.429383968198291,Esophagogastric Adenocarcinoma
PCAF complex,0.038157658248844664,0.4083963325654916,2.268798384224336,0.023479470904201986,0.2003314391744005,-4.0746837635534,Esophagogastric Adenocarcinoma
PR-DUB,-0.009045699290718133,0.19108004058717235,-0.5434751113582055,0.5869161428353081,0.7422762982917132,-6.452581767370569,Esophagogastric Adenocarcinoma
PRC1 (canonical and variant PCGF complexes),-0.0033378345475605416,0.0774263117434509,-0.639384639386993,0.5227098253244542,0.7320155087498024,-6.3968582089698485,Esophagogastric Adenocarcinoma
PRC2,0.0275897344119455,0.2068612206504066,2.544922984956304,0.011069923472299781,0.2003314391744005,-3.4251872127189897,Esophagogastric Adenocarcinoma
Piccolo NuA4,-0.0028793689058489677,0.7310030581752486,-0.12037256710180302,0.9042106628469359,0.9701497917280085,-6.590569283395607,Esophagogastric Adenocarcinoma
RSF,0.04965558923952948,0.25863721200632345,2.0715489536959213,0.038547187528182564,0.2003314391744005,-4.493458262171563,Esophagogastric Adenocarcinoma
SAGA,0.03288356513716699,0.3105263303613374,1.7830973698622954,0.07485440076391385,0.2556142876540454,-5.037839724875261,Esophagogastric Adenocarcinoma
SET1C/COMPASS,-0.01148502424856098,0.589783839656728,-0.6142461627432562,0.5391834983849508,0.7320155087498024,-6.412336920251152,Esophagogastric Adenocarcinoma
SETDB1-ATF7IP/KAP1,0.01567174290002324,0.2953410291228548,0.5803821950418352,0.561779343924267,0.7320155087498024,-6.4322075987485405,Esophagogastric Adenocarcinoma
SRCAP,-0.003113399923884403,0.8039866308943082,-0.21693372510684802,0.8283014278032912,0.9132554203985006,-6.574566186770427,Esophagogastric Adenocarcinoma
STAGA/TFTC,0.00875415450010153,0.252413731020777,0.7988094100401089,0.424578499099014,0.6761805726391704,-6.284256128000028,Esophagogastric Adenocarcinoma
SUV39H1/2-HP1,-0.012174790372315872,0.10173277260252934,-1.446600371122209,0.14830224013109408,0.3400632902481287,-5.570490778323437,Esophagogastric Adenocarcinoma
WICH / B-WICH,0.06483018522338224,0.3771652369105695,2.0874741880432497,0.03708186482737208,0.2003314391744005,-4.461048190875666,Esophagogastric Adenocarcinoma
mSin3A/HDAC,0.011314548912092555,0.30224111428184264,1.1281113195105668,0.25952621623548167,0.48520118687503094,-5.972760066196353,Esophagogastric Adenocarcinoma
ncBAF (non-canonical BAF / bBAF),0.03729123143263787,0.35936621971996374,2.3788978865317594,0.017539461362785704,0.2003314391744005,-3.8245448908542308,Esophagogastric Adenocarcinoma
Lineage,NA,NA,NA,NA,NA,NA,Ewing Sarcoma
ACF,-0.11414310337382681,0.2940597214083108,-3.4416861420057008,6.00480662772987e-4,0.008606889499746147,-0.6415857032767347,Ewing Sarcoma
ATAC,0.029929214879497866,0.2862401943992777,1.1967152687133138,0.2316831409314695,0.45283523000241765,-5.669676526170305,Ewing Sarcoma
BAF (canonical/cBAF),-0.013326509966184862,0.28103164933152663,-0.8506163657037101,0.3951731260084955,0.5104287237620156,-6.013652303447603,Ewing Sarcoma
BCOR complex,-0.01775580783226552,0.07688398925835595,-1.5816267296295208,0.11403082987209749,0.3502375488928709,-5.150978573836128,Ewing Sarcoma
BRCA1-A,0.03179455299679778,0.23973389480036114,1.4907357333975446,0.13632617458931895,0.36637659420879465,-5.286371646211467,Ewing Sarcoma
CAF-1,0.004102042313089951,0.9690249844625101,0.4186541016874697,0.6755531026710676,0.7262195853713976,-6.279971284432654,Ewing Sarcoma
CHRAC,-0.04121509942937577,0.26206692106594376,-1.5440655227367157,0.12286870877026802,0.3522236318081017,-5.207897332624014,Ewing Sarcoma
DAXX-ATRX,-0.005623939814196025,0.25018074947967495,-0.14046728741518621,0.8883172849173815,0.8883172849173815,-6.355548682374418,Ewing Sarcoma
DNMT1-UHRF1,0.09942590695405282,0.7253934436802176,2.2694437750826584,0.02344009489113322,0.10079240803187285,-3.8685104351058177,Ewing Sarcoma
Elongator,0.04930061787308919,0.7476231388617897,1.3906895880949786,0.16460927680998147,0.4163646413428943,-5.426178712491158,Ewing Sarcoma
FACT,0.005580463094425044,0.9846571827461597,0.856621592726006,0.39184617071060257,0.5104287237620156,-6.008673694238602,Ewing Sarcoma
G9a/GLP,-0.007980940416409737,0.1813339326617885,-0.25334678040212,0.8000490093515987,0.8390757902955792,-6.333947431586584,Ewing Sarcoma
HAT1 complex,0.014733448077419765,0.5070069141011739,0.9392423763114365,0.3478186510663436,0.5051964590318945,-5.936626845664835,Ewing Sarcoma
HBO1,-0.030106864836720457,0.1272006936982836,-2.0918288405385037,0.036689495360700534,0.14342257277364753,-4.243218855020044,Ewing Sarcoma
HIRA,-0.03712394688719958,0.42351438993766954,-1.302753368560283,0.19293980984223275,0.42962767522373285,-5.541075170924359,Ewing Sarcoma
INO80,-0.026363505033887315,0.6562516235772355,-1.1518322659277607,0.24964778844797852,0.45980214253245266,-5.720832290538805,Ewing Sarcoma
LSD1-CoREST,-0.02268582731026832,0.15410883043179746,-1.228177256930408,0.21965103249416496,0.4497616379642425,-5.632655026252775,Ewing Sarcoma
MLL1/MLL2 (KMT2A/KMT2B),0.023221129738802457,0.4921214235772354,0.9810461162848652,0.32679218632522034,0.5051964590318945,-5.897651815210042,Ewing Sarcoma
MLL3/MLL4 (KMT2C/KMT2D),-0.019743195662106718,0.3775775624299912,-0.9429072236277649,0.34594160651004935,0.5051964590318945,-5.933277692662558,Ewing Sarcoma
MOZ/MORF,-0.023001716198607376,0.1292105213351399,-1.349930896776589,0.17732414950085312,0.4236076904742602,-5.480363093402173,Ewing Sarcoma
MSL,-0.05155547573383125,0.3698017822041551,-3.0198666465004367,0.002588958319610598,0.02226504154865114,-1.9528422862640236,Ewing Sarcoma
Menin-MLL,0.02265841304021087,0.532817426829269,0.8787195528305203,0.37975101041281856,0.5104287237620156,-5.990052250164135,Ewing Sarcoma
NSL,0.013433866213601358,0.690279032429991,1.1349908642907531,0.2566337539716015,0.45980214253245266,-5.739524268053764,Ewing Sarcoma
NURF,-0.01938906677409665,0.430541240740741,-0.9713062437925275,0.331615730385317,0.5051964590318945,-5.906883969711963,Ewing Sarcoma
NoRC,-0.1149603710546706,0.2806835276856367,-3.600653741397475,3.3200232683844674e-4,0.007138050027026605,-0.10399218785420494,Ewing Sarcoma
NuA4/TIP60,-0.009577758434462427,0.7442379977416442,-0.5733195487128839,0.5665490333294986,0.669538608695747,-6.205433207502411,Ewing Sarcoma
